Detailed_Label,Total_Vertices,Graph_Instance_ID,Base_Diameter,Achieved_Reduced_Diameter,Auxiliary_Shortcuts_Added,Formal_Strategy,QAOA_Layers_p,Approximation_Ratio_AR,Physical_Circuit_Depth,Optimization_Iterations,Converged_Expectation_Value,Evaluated_Classical_Cut,Hypothesis_Category,Mixer_Type,Graph_Type,Original_Edges,Target_Reduced_Diameter,Mixer_Strategy_Case,Compiler_Opt_Level,Dominant_Measured_Bitstring
N14_id3_Mix1_Diam_2_p_2,14,3,6,2,18,XX_Mixer,2,0.8888886671235662,27,8282,15.99999600822419,15,Intermediate_Sweep,Standard_Rxx,Bipartite,18,2,1,0,11010001010001
N14_id3_Mix1_Diam_2_p_3,14,3,6,2,18,XX_Mixer,3,0.9444436866933824,40,12533,16.999986360480886,18,Intermediate_Sweep,Standard_Rxx,Bipartite,18,2,1,0,1111111
N14_id3_Mix2_Diam_2_p_1,14,3,6,2,18,XX+YY_Mixer,1,0.7777777180896126,19,3162,13.999998925613028,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,2,2,0,1111111
N14_id3_Mix2_Diam_2_p_2,14,3,6,2,18,XX+YY_Mixer,2,0.9999995024971982,37,6868,17.999991044949567,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,2,2,0,1111111
N14_id3_Mix2_Diam_2_p_3,14,3,6,2,18,XX+YY_Mixer,3,0.999995982574992,55,12231,17.999927686349857,18,Intermediate_Sweep,XX+YY_Driver,Bipartite,18,2,2,0,1111111
N14_id3_Mix1_Diam_1_p_1,14,3,6,1,73,XX_Mixer,1,0.8055554480739523,35,10918,14.49999806533114,18,Hypo_1,Standard_Rxx,Bipartite,18,1,1,0,1111111
N14_id3_Mix1_Diam_1_p_2,14,3,6,1,73,XX_Mixer,2,0.8888850959360912,69,15192,15.999931726849642,18,Hypo_1,Standard_Rxx,Bipartite,18,1,1,0,1111111
N14_id3_Mix1_Diam_1_p_3,14,3,6,1,73,XX_Mixer,3,0.944558187806135,103,15168,17.00204738051043,18,Hypo_1,Standard_Rxx,Bipartite,18,1,1,0,1111111
N14_id3_Mix2_Diam_1_p_1,14,3,6,1,73,XX+YY_Mixer,1,0.9722213169608468,60,9328,17.499983705295243,18,Hypo_1,XX+YY_Driver,Bipartite,18,1,2,0,11111110000000
N14_id3_Mix2_Diam_1_p_2,14,3,6,1,73,XX+YY_Mixer,2,0.9999430344149296,119,15192,17.998974619468733,18,Hypo_1,XX+YY_Driver,Bipartite,18,1,2,0,11111110000000
